Male,Partner,Dependents,SeniorCitizen,DurationMonths,PhoneService,MultipleLines,NoInternet,DSLInternet,FiberOpticInternet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,Contract,Churn
0,0,0,0,27,1,0,0,1,0,0,1,1,1,1,1,78.2,One year,0
1,1,1,0,72,1,1,0,0,1,1,0,1,0,1,1,105.25,Two year,0
0,0,0,0,6,1,0,0,0,1,0,0,1,1,0,1,89.25,Month-to-month,0
1,1,1,0,62,1,0,1,0,0,0,0,0,0,0,0,20.65,Two year,0
1,0,0,0,20,1,1,0,1,0,0,1,0,1,1,0,68.7,One year,0
1,0,0,0,6,1,0,0,1,0,1,0,1,1,1,1,78.65,Month-to-month,0
1,0,0,0,51,1,1,1,0,0,0,0,0,0,0,0,24.75,Two year,0
0,1,1,0,61,1,0,1,0,0,0,0,0,0,0,0,19.75,Two year,0
1,1,0,1,62,1,1,0,0,1,1,1,1,0,0,0,89.1,Month-to-month,0
0,0,0,0,72,1,1,0,0,1,1,0,0,1,0,0,84.7,Two year,0
1,1,0,1,13,1,0,0,0,1,0,1,1,0,1,1,98.0,Month-to-month,1
1,1,0,0,5,1,0,0,0,1,0,0,1,0,1,1,94.45,Month-to-month,1
1,0,0,1,3,1,1,0,0,1,0,1,1,0,1,1,105.0,Month-to-month,1
0,1,0,1,26,1,1,0,0,1,0,1,1,0,0,1,93.85,Month-to-month,1
1,0,0,1,13,1,0,0,1,0,0,1,0,0,1,0,59.9,Month-to-month,0
0,1,1,0,38,1,0,1,0,0,0,0,0,0,0,0,19.95,Two year,0
0,1,0,1,8,1,1,0,0,1,0,0,0,0,0,1,84.0,Month-to-month,1
1,1,1,1,34,1,1,0,0,1,0,1,1,1,1,1,108.9,Month-to-month,0
1,0,0,0,18,0,0,0,1,0,1,0,1,0,0,0,33.6,Month-to-month,0
1,1,1,0,56,1,0,0,0,1,0,1,1,1,0,0,85.85,One year,0
0,0,0,0,36,0,0,0,1,0,0,1,0,1,0,0,34.85,Month-to-month,0
0,1,0,0,9,0,0,0,1,0,0,0,1,0,1,1,48.75,Month-to-month,1
1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,84.85,Month-to-month,1
1,0,0,0,12,1,0,0,1,0,1,0,0,1,0,0,56.65,Month-to-month,1
0,1,1,1,57,1,0,0,0,1,0,1,1,1,1,0,95.3,Month-to-month,0
0,0,0,0,42,1,0,0,1,0,1,1,1,1,0,1,73.9,One year,1
0,1,1,0,33,1,1,1,0,0,0,0,0,0,0,0,24.5,Two year,1
1,1,0,0,70,1,0,0,0,1,1,1,0,1,0,0,84.6,Two year,0
0,0,0,0,68,0,0,0,1,0,0,1,0,1,0,1,44.95,Month-to-month,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,24.7,Month-to-month,0
0,0,0,0,37,1,1,0,0,1,0,0,0,1,1,1,100.3,Month-to-month,0
0,0,1,0,4,1,1,1,0,0,0,0,0,0,0,0,25.45,Month-to-month,0
1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,50.7,Month-to-month,0
1,0,0,0,20,0,0,0,1,0,1,1,1,1,1,0,55.0,Month-to-month,0
1,1,1,0,72,1,0,0,1,0,1,1,0,1,1,0,68.4,Two year,0
0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,1,89.9,Month-to-month,1
1,1,0,1,18,1,0,0,0,1,0,0,0,0,0,1,78.55,Month-to-month,1
1,1,0,0,11,1,0,0,1,0,0,0,0,0,1,0,55.05,Month-to-month,0
0,1,1,0,33,1,0,1,0,0,0,0,0,0,0,0,19.8,Two year,0
0,0,0,1,62,1,1,0,0,1,0,0,0,0,1,0,84.45,One year,0
0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.9,Month-to-month,0
1,1,0,0,16,1,0,0,0,1,1,1,0,0,0,0,80.75,Month-to-month,0
1,1,1,0,22,1,1,0,1,0,0,0,1,1,1,1,78.65,One year,0
0,1,1,0,49,1,0,0,1,0,1,0,1,1,0,0,61.75,Month-to-month,0
1,1,1,0,36,1,0,0,1,0,1,0,1,0,0,1,63.7,One year,0
1,1,0,0,42,1,1,0,0,1,0,1,1,1,0,1,99.45,Month-to-month,1
1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,25.2,Month-to-month,1
0,0,0,0,12,1,1,0,1,0,0,0,0,1,1,1,74.05,One year,1
0,0,0,0,31,1,0,0,0,1,1,0,1,1,0,0,87.6,Month-to-month,0
1,1,0,0,5,1,1,0,0,1,1,0,0,0,0,1,89.15,Month-to-month,0
1,1,1,0,66,1,0,1,0,0,0,0,0,0,0,0,20.0,Two year,0
0,0,0,1,15,1,1,0,1,0,0,0,0,1,0,0,55.0,Month-to-month,1
1,0,0,0,64,1,1,0,0,1,0,1,1,0,1,1,104.4,Two year,0
1,1,1,0,10,1,0,1,0,0,0,0,0,0,0,0,20.05,Month-to-month,0
1,1,1,0,7,1,0,0,0,1,0,1,0,1,1,0,89.75,Month-to-month,1
1,0,0,0,29,0,0,0,1,0,0,1,0,1,0,0,34.3,Month-to-month,0
1,0,0,0,57,1,0,1,0,0,0,0,0,0,0,0,20.65,Two year,0
0,0,0,0,46,1,1,0,0,1,1,1,0,0,0,0,84.25,Month-to-month,0
1,0,0,0,53,1,0,1,0,0,0,0,0,0,0,0,19.65,Two year,0
0,0,0,0,17,1,0,0,1,0,1,1,0,1,1,1,79.85,One year,0
0,1,1,0,38,1,0,1,0,0,0,0,0,0,0,0,20.2,Two year,0
1,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,19.8,One year,0
0,0,0,0,22,0,0,0,1,0,0,1,0,0,1,1,50.35,Month-to-month,0
1,1,0,0,14,1,1,0,0,1,0,0,0,0,0,1,85.15,Month-to-month,1
0,1,0,0,57,1,1,0,1,0,0,1,1,1,1,0,74.6,One year,0
1,0,0,1,11,1,0,0,0,1,0,0,0,0,0,1,79.15,Month-to-month,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,20.35,Two year,0
1,1,1,0,12,1,0,1,0,0,0,0,0,0,0,0,21.05,Two year,0
1,1,0,1,3,1,1,0,0,1,0,0,0,0,1,1,94.6,Month-to-month,1
1,0,1,0,36,1,0,0,0,1,0,1,0,0,1,1,94.7,Month-to-month,0
1,0,0,0,16,1,0,0,0,1,1,0,0,0,1,1,94.25,Month-to-month,1
1,1,1,0,65,1,1,0,1,0,1,1,1,0,0,1,72.45,One year,1
1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,74.95,Month-to-month,0
0,0,0,0,42,1,1,0,0,1,1,0,1,0,1,1,105.2,Month-to-month,1
1,1,1,0,72,1,0,0,0,1,1,1,1,1,1,1,111.95,Two year,0
1,0,0,0,62,1,0,1,0,0,0,0,0,0,0,0,19.85,Two year,0
0,0,0,0,6,1,1,0,0,1,0,1,0,0,1,0,89.75,Month-to-month,0
1,1,0,0,48,1,0,1,0,0,0,0,0,0,0,0,20.05,Two year,0
1,0,0,0,35,1,1,0,0,1,1,0,1,1,1,1,108.95,Two year,0
1,0,1,0,52,1,0,1,0,0,0,0,0,0,0,0,19.65,One year,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24.9,Month-to-month,0
1,1,0,0,6,1,1,0,0,1,0,0,0,0,1,0,82.85,Month-to-month,1
0,1,0,0,71,1,1,0,1,0,1,1,1,1,1,1,93.2,Two year,0
0,1,1,0,67,1,0,0,0,1,1,1,1,0,0,0,84.8,One year,0
1,0,0,1,60,1,1,0,1,0,1,1,0,0,0,1,71.75,One year,0
1,1,1,0,23,0,0,0,1,0,0,0,0,1,0,0,30.35,Month-to-month,0
1,0,1,0,39,0,0,0,1,0,0,0,1,1,1,1,54.85,One year,0
1,1,1,0,15,1,0,1,0,0,0,0,0,0,0,0,19.5,One year,0
1,1,0,1,53,1,1,0,0,1,0,1,1,0,1,1,103.85,Month-to-month,1
1,1,1,0,24,1,1,1,0,0,0,0,0,0,0,0,24.2,Two year,0
0,1,1,0,37,1,0,1,0,0,0,0,0,0,0,0,19.35,Month-to-month,0
0,1,1,0,5,1,0,0,0,1,0,1,0,0,0,1,83.6,Month-to-month,1
0,1,0,1,50,1,1,0,0,1,0,0,0,1,1,1,100.65,One year,0
0,0,0,0,54,1,0,0,0,1,0,0,1,0,1,1,94.1,One year,0
0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,74.55,Month-to-month,0
1,0,0,0,68,1,1,0,0,1,0,1,1,1,1,1,108.45,One year,1
1,0,0,0,5,1,0,0,1,0,0,0,1,1,0,0,56.15,Month-to-month,0
1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,20.35,Two year,0
0,0,0,0,41,1,1,0,1,0,0,1,1,0,1,1,80.55,One year,0
0,1,1,0,34,0,0,0,1,0,1,0,1,1,1,1,61.25,One year,0
0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,20.45,Month-to-month,0
0,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,18.9,Month-to-month,0
0,0,0,1,51,1,0,1,0,0,0,0,0,0,0,0,19.6,Two year,0
0,1,0,0,3,1,1,0,0,1,0,1,0,0,0,1,91.5,Month-to-month,1
0,0,1,0,41,1,0,0,1,0,0,0,0,0,0,0,45.2,Month-to-month,0
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,19.45,Month-to-month,0
1,1,1,0,35,1,1,1,0,0,0,0,0,0,0,0,25.45,Two year,0
1,1,0,0,12,1,0,0,0,1,1,0,0,1,0,0,80.85,Month-to-month,1
1,0,0,0,4,1,0,0,0,1,1,1,0,1,0,1,94.9,Month-to-month,0
0,0,0,0,43,0,0,0,1,0,0,0,1,0,1,1,49.05,Month-to-month,1
0,1,1,1,12,0,0,0,1,0,0,0,0,1,0,0,29.3,Month-to-month,0
1,1,0,1,68,1,1,0,0,1,0,1,1,0,1,1,105.3,Month-to-month,1
1,0,0,1,25,1,1,0,0,1,0,1,0,0,1,0,88.95,Month-to-month,1
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,20.25,One year,0
1,1,0,1,66,1,1,0,0,1,0,1,1,1,1,1,110.85,One year,1
0,1,0,0,53,1,0,0,0,1,1,1,1,1,1,1,110.5,One year,0
1,0,0,1,63,1,1,0,0,1,1,1,1,0,1,1,109.4,Month-to-month,0
0,1,1,0,70,1,1,0,0,1,1,1,1,1,1,1,114.2,Two year,1
1,1,0,1,27,0,0,0,1,0,0,0,0,0,0,1,36.5,Month-to-month,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,70.75,Month-to-month,1
0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,19.95,Month-to-month,0
0,1,0,1,37,1,0,1,0,0,0,0,0,0,0,0,19.6,One year,0
1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,40.15,Month-to-month,1
0,0,1,0,12,1,1,0,0,1,0,0,0,0,0,0,76.6,Month-to-month,0
0,1,1,0,38,1,0,1,0,0,0,0,0,0,0,0,19.6,One year,0
0,0,0,0,9,1,0,0,0,1,0,0,1,0,0,1,85.3,Month-to-month,0
1,1,0,0,13,1,1,0,1,0,1,0,0,0,0,1,65.85,Month-to-month,0
1,1,0,1,29,1,1,0,0,1,0,0,0,0,1,1,94.45,Month-to-month,1
0,1,1,0,47,1,0,1,0,0,0,0,0,0,0,0,20.05,Two year,0
1,1,0,0,61,1,1,0,0,1,1,0,1,1,1,0,99.4,Month-to-month,0
1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,20.0,Month-to-month,0
0,1,1,0,41,1,0,0,1,0,1,1,0,1,1,1,78.45,Two year,0
0,0,1,0,43,1,1,1,0,0,0,0,0,0,0,0,25.1,Two year,0
0,1,1,0,36,1,1,0,0,1,0,1,1,0,1,0,97.35,Month-to-month,1
0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,1,55.0,Month-to-month,0
0,0,0,0,58,1,1,0,1,0,1,1,1,1,0,0,71.1,One year,0
1,0,0,0,19,1,0,0,1,0,0,0,0,1,1,0,61.55,Month-to-month,0
1,1,0,0,11,1,0,0,1,0,0,0,0,0,0,0,45.9,Month-to-month,0
0,0,0,0,39,0,0,0,1,0,1,1,0,1,0,0,40.3,One year,0
0,0,0,1,8,1,0,0,0,1,0,1,0,0,1,0,87.1,Month-to-month,0
0,0,1,0,26,1,1,0,1,0,0,0,0,0,0,0,49.5,Month-to-month,0
0,0,0,1,53,1,0,0,0,1,0,1,0,0,0,0,73.8,Month-to-month,0
0,1,1,0,70,1,0,1,0,0,0,0,0,0,0,0,19.2,Two year,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,45.3,Month-to-month,1
1,0,0,0,59,1,1,1,0,0,0,0,0,0,0,0,25.0,Two year,0
1,0,0,0,2,1,0,0,0,1,0,0,1,0,1,1,94.95,Month-to-month,1
1,0,0,0,7,0,0,0,1,0,1,0,1,0,0,0,35.3,One year,0
0,0,1,0,12,1,0,0,1,0,0,0,0,0,0,0,44.55,Month-to-month,1
1,1,1,0,59,1,0,0,1,0,0,1,1,1,1,1,76.75,One year,0
1,1,1,0,61,1,1,0,1,0,0,0,1,1,1,1,81.0,Two year,0
1,1,1,0,72,1,1,0,0,1,1,0,1,0,1,1,105.55,Two year,0
0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,18.8,Month-to-month,0
0,1,1,0,64,1,1,1,0,0,0,0,0,0,0,0,24.9,One year,0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23.45,Month-to-month,1
0,0,0,0,10,1,0,0,1,0,0,1,0,1,0,1,64.9,One year,0
0,1,1,0,65,1,0,0,1,0,1,1,1,0,0,0,61.35,One year,0
0,1,0,0,62,1,1,0,0,1,1,1,1,1,1,1,113.95,Two year,0
0,1,0,0,55,1,1,0,1,0,1,1,1,1,1,1,90.15,One year,0
0,1,0,0,25,1,1,0,1,0,0,1,0,0,0,0,54.1,Month-to-month,0
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,29.7,Month-to-month,1
1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,49.8,Month-to-month,0
0,1,0,0,59,1,1,0,0,1,0,1,0,0,1,1,101.1,Month-to-month,1
1,1,1,1,64,1,1,1,0,0,0,0,0,0,0,0,24.4,Two year,0
1,1,0,0,36,1,1,0,0,1,0,0,0,0,1,1,95.0,Month-to-month,0
0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,50.65,Month-to-month,1
1,1,0,0,61,1,1,0,1,0,1,0,1,0,0,1,69.9,Two year,0
1,0,1,0,26,0,0,0,1,0,0,1,0,0,1,0,39.95,One year,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,55.4,Month-to-month,1
0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,90.6,Month-to-month,1
1,1,1,0,68,1,0,0,0,1,1,1,1,0,1,1,103.25,Two year,0
1,1,0,1,2,1,1,0,0,1,0,0,0,0,1,0,86.85,Month-to-month,1
0,1,0,0,72,1,1,0,0,1,1,1,1,1,0,0,94.25,Two year,0
0,1,0,0,71,0,0,0,1,0,0,0,1,1,0,1,47.05,Two year,0
1,0,0,0,57,1,0,1,0,0,0,0,0,0,0,0,20.55,Two year,0
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,19.65,Month-to-month,0
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,70.2,Month-to-month,0
1,1,1,0,72,1,1,0,1,0,1,1,1,1,0,1,81.0,Two year,0
1,1,1,0,21,1,1,0,1,0,1,0,0,0,1,1,75.9,One year,0
0,1,1,0,71,1,1,1,0,0,0,0,0,0,0,0,24.7,Two year,0
0,1,0,1,29,1,1,0,0,1,0,0,1,0,1,1,99.05,Month-to-month,1
0,0,0,1,69,1,1,0,0,1,1,0,1,1,1,1,110.25,Two year,0
0,1,0,0,64,1,1,0,1,0,1,0,1,1,1,1,85.0,Two year,0
1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,19.75,Month-to-month,0
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,23.9,One year,0
0,0,0,0,52,1,1,0,0,1,1,1,0,1,1,1,111.25,One year,1
1,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,55.1,Month-to-month,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,19.95,Month-to-month,0
1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,25.15,Month-to-month,0
0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,54.15,Month-to-month,0
0,1,0,0,19,1,0,0,1,0,0,1,0,0,0,1,59.8,Month-to-month,0
0,0,0,0,40,1,1,0,0,1,0,0,0,0,0,1,83.85,Month-to-month,0
0,1,1,1,66,1,1,0,0,1,0,1,1,0,1,1,104.9,One year,0
1,0,0,0,21,1,1,0,0,1,0,0,0,0,0,0,75.3,Month-to-month,0
1,0,0,0,8,1,0,0,1,0,0,1,0,1,1,0,66.65,Month-to-month,0
0,1,1,0,72,1,0,0,0,1,1,1,1,1,1,1,109.5,Two year,0
0,0,0,0,48,1,1,0,1,0,0,1,1,1,1,0,73.85,One year,0
1,0,0,0,69,1,0,1,0,0,0,0,0,0,0,0,19.3,Two year,0
1,0,0,0,72,1,1,0,0,1,1,1,1,1,1,1,118.2,Two year,0
0,0,0,0,14,1,0,0,1,0,0,1,0,0,0,0,51.45,One year,0
1,0,0,0,6,1,0,0,1,0,0,1,0,0,1,0,59.45,Month-to-month,0
0,1,1,0,8,1,0,1,0,0,0,0,0,0,0,0,19.5,Two year,0
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,19.55,One year,0
1,0,0,0,65,1,1,0,0,1,1,0,0,1,0,1,93.55,One year,0
0,1,1,0,57,1,0,0,1,0,1,0,1,1,0,0,59.3,One year,0
1,1,0,0,13,1,1,0,0,1,0,0,1,0,1,1,102.25,Month-to-month,1
1,0,0,1,19,1,0,0,0,1,0,0,1,0,1,1,95.9,Month-to-month,1
0,1,0,0,56,1,1,0,0,1,1,1,1,0,1,1,109.8,One year,0
0,1,0,0,14,1,0,0,0,1,0,0,0,0,0,1,78.1,Month-to-month,0
1,1,0,0,52,0,0,0,1,0,1,0,0,0,0,1,39.9,Month-to-month,0
0,0,0,0,58,1,0,0,1,0,1,1,1,1,0,0,64.9,Two year,0
0,0,0,1,47,1,1,0,0,1,0,1,0,1,1,0,95.05,Month-to-month,1
0,0,0,0,67,0,0,0,1,0,0,0,1,1,1,1,53.4,Month-to-month,0
1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24.9,Month-to-month,0
1,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,44.7,Month-to-month,0
1,1,1,0,71,1,1,0,0,1,1,1,1,1,1,1,114.0,Two year,0
0,1,1,0,46,1,0,1,0,0,0,0,0,0,0,0,20.25,Two year,0
0,0,0,0,5,1,0,0,1,0,1,0,0,1,0,0,53.85,Month-to-month,1
1,1,0,1,67,1,1,0,0,1,1,1,0,0,0,0,83.85,Month-to-month,0
1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,20.2,Month-to-month,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,19.95,Month-to-month,0
1,1,0,1,52,1,1,0,0,1,1,0,1,0,1,1,104.2,Month-to-month,1
0,1,0,0,42,1,1,0,1,0,0,0,0,0,0,0,50.25,Month-to-month,1
1,1,1,0,50,1,0,1,0,0,0,0,0,0,0,0,20.35,One year,0
1,1,0,1,23,1,0,0,0,1,1,1,0,0,0,1,90.0,Month-to-month,0
0,1,1,0,67,0,0,0,1,0,1,1,1,1,1,0,54.2,Two year,0
0,0,0,0,25,1,0,0,0,1,0,1,1,0,1,1,99.5,Month-to-month,1
0,1,0,1,39,1,0,0,0,1,1,1,0,0,1,1,99.1,One year,0
0,0,0,0,69,1,1,0,1,0,1,1,0,1,0,0,66.9,Two year,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25.85,One year,0
1,0,0,0,32,1,0,0,0,1,0,0,0,0,1,1,91.05,Month-to-month,0
0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,71.0,Month-to-month,1
0,0,0,0,16,1,0,0,0,1,0,1,1,0,0,1,93.2,Month-to-month,1
1,1,1,0,60,1,0,1,0,0,0,0,0,0,0,0,20.95,Two year,0
0,1,1,0,72,1,1,0,0,1,0,1,1,1,1,1,109.2,Two year,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,19.35,Month-to-month,1
0,0,0,1,26,1,0,0,0,1,1,0,0,0,1,0,85.8,Month-to-month,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,19.85,Month-to-month,1
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,19.65,Month-to-month,0
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,20.5,One year,0
0,0,0,0,36,1,1,0,1,0,1,0,1,1,1,1,89.65,One year,0
1,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,74.35,Month-to-month,0
0,1,0,1,60,0,0,0,1,0,0,1,0,0,1,1,49.45,Two year,0
0,1,0,0,19,1,1,0,0,1,0,1,0,0,0,1,89.1,Month-to-month,0
1,1,0,1,45,1,1,0,1,0,1,0,1,1,0,1,75.15,Two year,0
1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,70.65,Month-to-month,0
0,1,1,0,31,1,1,0,0,1,0,0,1,1,1,1,104.2,Month-to-month,1
1,1,1,0,47,1,0,0,0,1,1,0,1,0,0,1,90.05,Month-to-month,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,79.25,Month-to-month,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,44.9,Month-to-month,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,19.4,Month-to-month,0
0,1,1,1,59,1,1,0,0,1,0,0,1,0,0,1,88.75,Month-to-month,0
1,1,0,0,10,1,0,0,0,1,0,0,0,0,0,0,70.1,Month-to-month,1
1,0,0,1,35,1,1,0,0,1,1,0,0,0,0,1,91.0,Month-to-month,0
1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,29.65,Month-to-month,1
1,1,1,0,32,1,0,0,0,1,1,1,0,0,0,1,90.8,One year,0
1,0,0,0,43,1,1,0,0,1,0,1,0,0,0,0,77.85,Month-to-month,1
1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,54.3,Month-to-month,1
0,1,0,1,54,1,0,1,0,0,0,0,0,0,0,0,18.95,Two year,0
0,0,0,1,11,1,1,0,0,1,0,0,0,0,1,1,95.15,Month-to-month,1
0,0,0,1,66,1,1,0,0,1,1,0,0,0,1,1,102.4,Two year,0
1,1,1,0,61,1,1,0,0,1,0,0,1,0,1,1,99.9,One year,0
1,1,1,0,72,1,1,0,1,0,1,1,1,1,1,1,88.7,Two year,0
1,1,1,0,44,0,0,0,1,0,0,0,1,1,1,1,54.3,One year,0
1,0,0,0,41,1,1,0,1,0,0,0,1,0,0,0,55.7,Month-to-month,0
1,1,0,0,50,1,1,0,0,1,1,0,1,0,1,1,103.95,One year,0
1,1,0,0,47,1,1,0,0,1,1,0,1,1,1,1,110.85,One year,1
1,1,1,0,8,1,0,1,0,0,0,0,0,0,0,0,20.15,Two year,0
1,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,20.05,Month-to-month,0
1,1,1,0,72,1,1,0,1,0,1,1,1,1,1,1,91.95,Two year,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,80.5,Month-to-month,1
0,0,0,1,42,1,1,0,1,0,0,0,1,0,0,0,55.65,Month-to-month,0
0,0,0,1,18,1,0,0,0,1,0,1,0,0,0,0,74.7,Month-to-month,0
0,0,1,0,13,1,1,0,0,1,0,1,1,0,1,1,104.15,One year,0
0,1,1,0,68,1,1,0,0,1,0,1,0,1,0,0,83.65,One year,0
1,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,72.2,Month-to-month,1
1,0,0,0,69,1,1,0,0,1,1,1,1,0,1,1,110.05,Two year,0
1,0,0,0,17,1,0,0,1,0,0,0,0,1,0,0,51.5,Month-to-month,1
1,1,1,0,25,1,1,1,0,0,0,0,0,0,0,0,25.5,Two year,0
1,0,0,1,43,1,0,0,0,1,0,0,0,0,1,1,89.55,Month-to-month,1
0,1,1,0,59,1,0,1,0,0,0,0,0,0,0,0,19.5,Two year,0
0,0,0,1,5,1,0,0,0,1,1,1,0,0,0,0,80.7,Month-to-month,0
1,1,1,0,21,1,1,0,1,0,1,1,0,1,1,0,77.5,One year,1
0,1,1,0,69,1,1,0,0,1,1,1,1,1,1,0,105.1,One year,0
1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,25.15,Month-to-month,0
1,1,0,0,42,1,1,0,0,1,0,1,1,0,1,0,95.25,Month-to-month,1
1,1,0,0,52,1,1,0,0,1,0,1,0,1,0,1,95.65,Month-to-month,0
1,0,0,1,46,1,0,0,0,1,1,0,0,0,0,1,85.0,Month-to-month,1
1,1,0,0,61,1,1,0,1,0,1,1,1,1,0,1,80.8,Two year,0
1,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,24.85,One year,0
0,0,1,0,25,1,0,0,1,0,0,1,0,1,0,0,54.75,One year,0
0,1,1,0,5,1,0,0,0,1,0,0,0,1,1,0,85.75,Month-to-month,1
1,0,0,0,15,0,0,0,1,0,0,0,1,0,1,1,50.75,One year,0
0,1,1,0,19,1,0,1,0,0,0,0,0,0,0,0,20.15,Two year,0
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,20.05,Two year,0
0,0,0,1,6,1,1,0,0,1,0,1,0,0,1,1,98.25,Month-to-month,1
1,1,1,0,58,1,1,0,1,0,1,1,1,1,0,0,71.6,Two year,0
1,1,1,0,62,1,0,0,0,1,1,1,0,0,0,0,81.45,One year,0
0,1,1,0,70,0,0,0,1,0,0,1,1,1,1,1,58.4,One year,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,25.7,Month-to-month,1
1,1,1,0,10,0,0,0,1,0,1,1,1,1,0,1,53.7,Two year,0
1,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0,19.6,One year,0
1,0,0,0,66,1,1,0,0,1,0,1,0,0,0,1,89.4,Month-to-month,0
0,1,1,0,7,1,0,0,0,1,0,0,0,0,0,0,69.0,Month-to-month,1
1,1,1,0,51,1,1,0,0,1,0,1,0,1,0,0,84.2,One year,0
1,1,1,0,72,1,1,0,0,1,1,1,1,1,1,0,106.1,Two year,0
1,0,0,0,65,1,1,1,0,0,0,0,0,0,0,0,25.75,Two year,0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,46.05,Month-to-month,1
1,0,1,0,70,1,1,0,1,0,1,1,0,1,0,0,64.95,One year,0
1,1,0,0,72,1,1,0,1,0,0,1,1,1,1,1,85.45,Two year,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,20.05,Month-to-month,0
0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,76.4,Month-to-month,1
0,0,0,0,5,1,1,0,0,1,0,0,1,0,1,1,100.5,Month-to-month,1
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,20.7,Month-to-month,0
1,0,0,0,58,1,1,1,0,0,0,0,0,0,0,0,25.3,Two year,0
1,1,1,1,22,0,0,0,1,0,1,0,0,0,0,1,40.05,Month-to-month,1
1,1,0,1,33,1,1,0,0,1,0,1,0,0,1,1,100.6,Month-to-month,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,69.95,Month-to-month,1
1,1,0,1,54,1,1,0,0,1,0,0,0,0,0,0,74.0,Month-to-month,0
1,1,0,0,72,1,1,0,0,1,0,1,0,0,1,1,99.4,Two year,0
